session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	passed	status	governor	disposition	reason	desc	title
2214	HB0498	H		1656068	2026-03-06	63	6	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Utah App Store Accountability Act Amendments
2214	HB0498	S		1655661	2026-03-05	29	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Utah App Store Accountability Act Amendments
2214	HB0501	H		1645387	2026-02-25	59	13	1	6	none	screened	not-divided	House/ passed 3rd reading	Water Modifications
2214	HB0502	H		1647070	2026-02-26	51	21	1	4	signed	screened	not-the-chambers-final-roll	House/ passed 3rd reading	School Attendance Modifications
2214	HB0502	H		1654693	2026-03-05	46	22	1	4	signed	dropped:no-direction	citizenship and attendance-based grading, test-out options	House/ concurs with Senate amendment	School Attendance Modifications
2214	HB0502	S		1653738	2026-03-04	12	16	0	4	signed	screened	not-the-chambers-final-roll	Senate/ failed	School Attendance Modifications
2214	HB0502	S		1653739	2026-03-04	21	8	1	4	signed	held	tally-mismatch: LegiScan 21-8, sheet 20-9 (Kwan wrong side)	Senate/ passed 2nd & 3rd readings/ suspension	School Attendance Modifications
2214	HB0507	H		1645112	2026-02-25	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	State Coordination of Regional and Local Economic Development Projects Amendments
2214	HB0507	H		1656452	2026-03-06	57	1	1	4	signed	screened	not-divided	House Conference Committee - Final Passage	State Coordination of Regional and Local Economic Development Projects Amendments
2214	HB0507	S		1655187	2026-03-05	22	2	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	State Coordination of Regional and Local Economic Development Projects Amendments
2214	HB0507	S		1656451	2026-03-06	27	1	1	4	signed	screened	not-divided	Senate Conference Committee - Final Passage	State Coordination of Regional and Local Economic Development Projects Amendments
2214	HB0508	H		1642493	2026-02-24	65	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	State Facilities Modifications
2214	HB0508	H		1655855	2026-03-05	71	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	State Facilities Modifications
2214	HB0508	S		1654991	2026-03-05	19	7	1	4	signed	dropped:not-recognizable	higher education capital facility process	Senate/ passed 2nd & 3rd readings/ suspension	State Facilities Modifications
2214	HB0509	H		1642150	2026-02-24	58	10	1	4	signed	screened	not-divided	House/ passed 3rd reading	Wetlands Study Amendments
2214	HB0509	H		1654834	2026-03-05	57	8	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Wetlands Study Amendments
2214	HB0509	S		1653147	2026-03-04	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Wetlands Study Amendments
2214	HB0510	H		1648029	2026-02-27	68	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Municipal Incorporation Modifications
2214	HB0510	S		1656578	2026-03-06	14	12	0	6	none	screened	not-enacted-status-6	Senate/ failed	Municipal Incorporation Modifications
2214	HB0511	H		1645531	2026-02-25	68	2	1	6	none	screened	not-divided	House/ passed 3rd reading	Procurement Amendments
2214	HB0512	H		1640617	2026-02-23	66	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Land Surveyors Licensing Amendments
2214	HB0512	S		1652840	2026-03-04	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Land Surveyors Licensing Amendments
2214	HB0513	H		1647434	2026-02-26	64	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Attorney General Funding Amendments
2214	HB0513	H		1656781	2026-03-06	60	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Attorney General Funding Amendments
2214	HB0513	S		1656534	2026-03-06	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Attorney General Funding Amendments
2214	HB0513	S		1656780	2026-03-06	23	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Attorney General Funding Amendments
2214	HB0514	H		1647208	2026-02-26	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Utah Energy Council Amendments
2214	HB0514	H		1656141	2026-03-06	53	14	1	4	signed	dropped:not-recognizable	energy council structure and financing	House/ concurs with Senate amendment	Utah Energy Council Amendments
2214	HB0514	S		1655873	2026-03-05	22	5	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Utah Energy Council Amendments
2214	HB0518	H		1651101	2026-03-03	66	1	1	6	none	screened	not-divided	House/ passed 3rd reading	School Curriculum Amendments
2214	HB0519	H		1638518	2026-02-19	65	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Unclaimed Property Modifications
2214	HB0519	H		1650286	2026-03-03	68	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Unclaimed Property Modifications
2214	HB0519	S		1648810	2026-03-02	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Unclaimed Property Modifications
2214	HB0520	H		1647384	2026-02-26	45	23	1	4	signed	dropped:not-recognizable	student housing study	House/ passed 3rd reading	Higher Education Student Housing Study
2214	HB0520	S		1654145	2026-03-04	25	4	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Higher Education Student Housing Study
2214	HB0521	H		1647770	2026-02-27	66	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Public Education Economic Stabilization Restricted Account Amendments
2214	HB0522	H		1647453	2026-02-26	37	30	0	6	none	screened	not-enacted-status-6	House/ failed	Parentage and Child Support Amendments
2214	HB0524	H		1642719	2026-02-24	58	9	1	6	none	screened	not-divided	House/ passed 3rd reading	Public Education Financial Officers
2214	HB0527	H		1648046	2026-02-27	62	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Pharmacy Pricing Amendments
2214	HB0527	H		1656617	2026-03-06	66	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Pharmacy Pricing Amendments
2214	HB0527	S		1656616	2026-03-06	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Pharmacy Pricing Amendments
2214	HB0528	H		1647761	2026-02-27	65	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Local School Board Reporting
2214	HB0529	H		1647361	2026-02-26	57	12	1	6	none	screened	not-divided	House/ passed 3rd reading	Secretary of State Amendments
2214	HB0530	H		1641538	2026-02-23	64	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	State Permitting Council
2214	HB0530	S		1652852	2026-03-04	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	State Permitting Council
2214	HB0531	H		1643236	2026-02-24	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Scarification Amendments
2214	HB0531	H		1656174	2026-03-06	64	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Scarification Amendments
2214	HB0531	S		1655839	2026-03-05	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Scarification Amendments
2214	HB0534	H		1642473	2026-02-24	60	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Firearm Immunity Amendments
2214	HB0535	H		1647972	2026-02-27	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Disposition of Public Property Modifications
2214	HB0535	H		1656738	2026-03-06	61	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Disposition of Public Property Modifications
2214	HB0535	S		1656737	2026-03-06	23	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Disposition of Public Property Modifications
2214	HB0536	H		1647424	2026-02-26	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Criminal Conduct on Public Lands Amendments
2214	HB0536	H		1656330	2026-03-06	66	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Criminal Conduct on Public Lands Amendments
2214	HB0536	S		1656329	2026-03-06	23	1	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Criminal Conduct on Public Lands Amendments
2214	HB0537	H		1640335	2026-02-20	65	4	1	4	signed	screened	not-divided	House/ passed 3rd reading	Olympic Ticket Sales Tax Exemption
2214	HB0537	S		1655204	2026-03-05	21	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Olympic Ticket Sales Tax Exemption
2214	HB0539	H		1643293	2026-02-24	66	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Safety Modifications
2214	HB0539	H		1656800	2026-03-06	53	10	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Public Safety Modifications
2214	HB0539	S		1656626	2026-03-06	19	6	1	4	signed	batch-09	imported 2026-09-10, run 16:43:17.988Z	Senate/ passed 2nd & 3rd readings/ suspension	Public Safety Modifications
2214	HB0540	H		1641536	2026-02-23	57	11	1	4	signed	screened	not-divided	House/ passed 3rd reading	Judicial Transparency and Information Access Amendments
2214	HB0540	H		1655175	2026-03-05	57	8	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Judicial Transparency and Information Access Amendments
2214	HB0540	S		1653563	2026-03-04	20	6	1	4	signed	batch-09	imported 2026-09-10, run 16:43:17.988Z	Senate/ passed 2nd & 3rd readings/ suspension	Judicial Transparency and Information Access Amendments
2214	HB0543	H		1649054	2026-03-02	50	21	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	Uniform Commercial Code Amendments
2214	HB0544	H		1649848	2026-03-02	69	0	1	6	none	screened	not-divided	House/ passed 3rd reading	County Land Use Authority Amendments
2214	HB0544	H		1651989	2026-03-03	73	0	1	6	none	screened	not-divided	House/ passed 3rd reading	County Land Use Authority Amendments
2214	HB0545	H		1647309	2026-02-26	71	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Budgetary Modifications
2214	HB0545	H		1656405	2026-03-06	66	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Budgetary Modifications
2214	HB0545	S		1655843	2026-03-05	29	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Budgetary Modifications
2214	HB0546	H		1647302	2026-02-26	51	15	1	4	signed	dropped:no-area	asserts state interest in federally controlled land; federalism	House/ passed 3rd reading	Public Lands Duty of Care Amendments
2214	HB0546	S		1654476	2026-03-05	17	7	1	4	signed	dropped:no-area	asserts state interest in federally controlled land; federalism	Senate/ passed 2nd & 3rd readings/ suspension	Public Lands Duty of Care Amendments
2214	HB0547	H		1644281	2026-02-25	64	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Transnational Repression Amendments
2214	HB0547	S		1656774	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Transnational Repression Amendments
2214	HB0548	H		1649011	2026-03-02	40	30	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	Primary Election Amendments
2214	HB0549	H		1647987	2026-02-27	66	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Energy Efficiency Rebate Amendments
2214	HB0549	S		1654868	2026-03-05	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Energy Efficiency Rebate Amendments
2214	HB0553	H		1648805	2026-03-02	31	38	0	6	none	screened	not-enacted-status-6	House/ failed	Dog Attack Amendments
2214	HB0554	H		1644834	2026-02-25	68	0	1	6	none	screened	not-divided	House/ passed 3rd reading	State Debt Collection Amendments
2214	HB0555	H		1647452	2026-02-26	67	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Changes to Family Law Actions
2214	HB0557	H		1637129	2026-02-18	55	11	1	4	signed	screened	not-divided	House/ passed 3rd reading	Revisor's Technical Corrections to Utah Code
2214	HB0557	S		1638430	2026-02-19	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Revisor's Technical Corrections to Utah Code
2214	HB0559	H		1642882	2026-02-24	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Pregnancy and Infant Loss Amendments
2214	HB0559	S		1656007	2026-03-06	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Pregnancy and Infant Loss Amendments
2214	HB0561	H		1648203	2026-02-27	47	13	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	Use of Motorized Vehicles by Minors Amendments
2214	HB0565	H		1646727	2026-02-26	55	8	1	4	signed	screened	not-divided	House/ passed 3rd reading	City Library Property Tax Amendments
2214	HB0565	H		1655551	2026-03-05	48	16	1	4	signed	dropped:not-recognizable	library levy notices	House/ concurs with Senate amendment	City Library Property Tax Amendments
2214	HB0565	S		1654707	2026-03-05	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	City Library Property Tax Amendments
2214	HB0566	H		1647767	2026-02-27	61	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Health Care Transparency Amendments
2214	HB0566	H		1655327	2026-03-05	68	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Health Care Transparency Amendments
2214	HB0566	S		1653438	2026-03-04	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Health Care Transparency Amendments
2214	HB0567	H		1647460	2026-02-26	62	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Outdoor Recreational Infrastructure Grant Program Amendments
2214	HB0567	S		1656722	2026-03-06	29	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Outdoor Recreational Infrastructure Grant Program Amendments
2214	HB0572	H		1648001	2026-02-27	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Behavioral Health, Mental Health, and Social Services Amendments
2214	HB0572	H		1655098	2026-03-05	68	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Behavioral Health, Mental Health, and Social Services Amendments
2214	HB0572	S		1655097	2026-03-05	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Behavioral Health, Mental Health, and Social Services Amendments
2214	HB0575	H		1642716	2026-02-24	67	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	Fuel Tax and Supply Amendments
2214	HB0575	S		1653855	2026-03-04	24	1	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Fuel Tax and Supply Amendments
2214	HB0581	H		1651848	2026-03-03	61	9	1	6	none	screened	not-divided	House/ passed 3rd reading	Autonomous Vehicle Amendments
2214	HB0582	H		1648983	2026-03-02	64	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Asbestos Amendments
2214	HB0582	S		1656140	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Asbestos Amendments
2214	HB0588	H		1651950	2026-03-03	72	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Murdered and Missing Indigenous Relatives Amendments
2214	HB0590	H		1650853	2026-03-03	71	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Child Therapy Amendments
2214	HB0590	H		1655020	2026-03-05	67	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Child Therapy Amendments
2214	HB0590	S		1653936	2026-03-04	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Child Therapy Amendments
2214	HB0591	H		1647930	2026-02-27	60	9	1	4	signed	screened	not-divided	House/ passed 3rd reading	Nuisance Amendments
2214	HB0591	H		1656704	2026-03-06	47	14	1	4	signed	dropped:not-recognizable	nuisance code recodification	House/ concurs with Senate amendment	Nuisance Amendments
2214	HB0591	S		1656703	2026-03-06	21	6	1	4	signed	dropped:not-recognizable	nuisance code recodification	Senate/ passed 2nd & 3rd readings/ suspension	Nuisance Amendments
2214	HB0593	H		1652046	2026-03-03	56	15	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	Bail Amendments
2214	HB0596	H		1651860	2026-03-03	34	37	1	6	none	screened	not-enacted-status-6	House/ failed	Homelessness Amendments
2214	HB0597	H		1650613	2026-03-03	65	3	1	4	signed	screened	not-divided	House/ passed 3rd reading	Alcohol Amendments
2214	HB0597	H		1654952	2026-03-05	67	2	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Alcohol Amendments
2214	HB0597	S		1654078	2026-03-04	29	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Alcohol Amendments
2214	HB0599	H		1650742	2026-03-03	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Social Services Funding Amendments
2214	HB0599	S		1653622	2026-03-04	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Social Services Funding Amendments
2214	HB0604	H		1652079	2026-03-03	43	23	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	Local Government Official Amendments
2214	HJR001	H		1618824	2026-01-28	73	0	1	3	none	screened	not-divided	House/ passed 3rd reading	Joint Rules Resolution - Amendments to Joint Rules
2214	HJR001	H		1634906	2026-02-17	68	0	1	3	none	screened	not-divided	House Conference Committee - Final Passage	Joint Rules Resolution - Amendments to Joint Rules
2214	HJR001	S		1624846	2026-02-05	24	0	1	3	none	screened	not-divided	Senate/ passed 3rd reading	Joint Rules Resolution - Amendments to Joint Rules
2214	HJR001	S		1633112	2026-02-13	26	0	1	3	none	screened	not-divided	Senate Conference Committee - Final Passage	Joint Rules Resolution - Amendments to Joint Rules
2214	HJR002	H		1617488	2026-01-27	70	1	1	3	none	screened	not-divided	House/ passed 3rd reading	Joint Rules Resolution - Resolution Amendments
2214	HJR002	S		1624790	2026-02-05	22	4	1	3	none	screened	not-divided	Senate/ passed 3rd reading	Joint Rules Resolution - Resolution Amendments
2214	HJR004	H		1648727	2026-03-02	63	0	1	3	none	screened	not-divided	House/ passed 3rd reading	Resolution Regarding Prison Security and Successful Inmate Reentry
2214	HJR008	H		1640679	2026-02-23	68	0	1	3	none	screened	not-divided	House/ passed 3rd reading	Joint Resolution Regarding LEA Reporting Requirements
2214	HJR010	H		1626682	2026-02-09	48	25	1	6	none	screened	joint-resolution-not-law	House/ passed 3rd reading	Joint Rules Resolution - Sponsor's Supporting Information
2214	HJR012	H		1650262	2026-03-03	56	11	1	3	none	screened	not-divided	House/ passed 3rd reading	Joint Resolution Encouraging Strong Family Units
2214	HJR015	H		1640300	2026-02-20	71	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Joint Resolution Amending Court Rules to Address Sanctions and Dismissals
2214	HJR018	H		1645994	2026-02-26	66	0	1	3	none	screened	not-divided	House/ passed 3rd reading	Joint Resolution Urging Congress to Eliminate Marriage Penalties
2214	HJR018	S		1654979	2026-03-05	24	3	1	3	none	screened	not-divided	Senate/ passed 3rd reading	Joint Resolution Urging Congress to Eliminate Marriage Penalties
2214	HJR023	H		1640237	2026-02-20	69	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Joint Rules Resolution - Policy Development and Impact
2214	HJR025	H		1647446	2026-02-26	57	12	1	6	none	screened	not-divided	House/ passed 3rd reading	Proposal to Amend Utah Constitution - Secretary of State
2214	HJR026	H		1647437	2026-02-26	66	1	1	3	none	screened	not-divided	House/ passed 3rd reading	Joint Resolution Amending Rules of Evidence to Address Machine-Generated Evidence
2214	HJR026	S		1656670	2026-03-06	27	0	1	3	none	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Joint Resolution Amending Rules of Evidence to Address Machine-Generated Evidence
2214	HJR028	H		1648030	2026-02-27	54	14	1	3	none	screened	joint-resolution-not-law	House/ passed 3rd reading	Joint Resolution Amending Court Rules Related to Capital Felony Cases
2214	HJR028	S		1656483	2026-03-06	21	6	1	3	none	screened	joint-resolution-not-law	Senate/ passed 2nd & 3rd readings/ suspension	Joint Resolution Amending Court Rules Related to Capital Felony Cases
2214	HJR030	H		1656755	2026-03-06	62	2	1	3	none	screened	not-divided	House/ passed 3rd reading	House Joint Resolution to Approve the Transfer of Land
2214	HJR030	S		1656756	2026-03-06	25	1	1	3	none	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	House Joint Resolution to Approve the Transfer of Land
2214	SB0001	H		1619453	2026-01-29	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Higher Education Base Budget
2214	SB0001	S		1618834	2026-01-28	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Higher Education Base Budget
2214	SB0002	H		1652480	2026-03-04	70	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Education Budget Amendments
2214	SB0002	S		1650484	2026-03-03	23	6	1	4	signed	dropped:mixed	annual public education appropriations act; adds $24.8M at-risk WPUs and moves CTE add-on money to counseling, but repeals the $18.4M Digital Teaching and Learning grant and cuts transportation and salary lines; runs both ways, no state imports budget acts (CT 7 appropriations dropped, IN HB 1001 held)	Senate/ passed 2nd & 3rd readings/ suspension	Public Education Budget Amendments
2214	SB0003	H		1652671	2026-03-04	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Current Fiscal Year Supplemental Appropriations
2214	SB0003	S		1650421	2026-03-03	27	1	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Current Fiscal Year Supplemental Appropriations
2214	SB0004	H		1619359	2026-01-29	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Economic and Community Development Base Budget
2214	SB0004	S		1618857	2026-01-28	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Economic and Community Development Base Budget
2214	SB0005	H		1619449	2026-01-29	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	General Government Base Budget
2214	SB0005	S		1618451	2026-01-28	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	General Government Base Budget
2214	SB0006	H		1619465	2026-01-29	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Transportation and Infrastructure Base Budget
2214	SB0006	S		1618462	2026-01-28	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Transportation and Infrastructure Base Budget
2214	SB0007	H		1619447	2026-01-29	74	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	National Guard, Veterans Affairs, and Legislature Base Budget
2214	SB0007	S		1618526	2026-01-28	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	National Guard, Veterans Affairs, and Legislature Base Budget
2214	SB0008	H		1652759	2026-03-04	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	State Agency and Higher Education Compensation Appropriations
2214	SB0008	S		1651132	2026-03-03	24	5	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	State Agency and Higher Education Compensation Appropriations
2214	SB0011	S		1614589	2026-01-20	24	0	1	6	none	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Property Rights Ombudsman Act Amendments
2214	SB0012	H		1656065	2026-03-06	60	3	1	4	signed	screened	not-divided	House/ passed 3rd reading	Sunset and Repeal Date Amendments
2214	SB0012	S		1641461	2026-02-23	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Sunset and Repeal Date Amendments
2214	SB0012	S		1656544	2026-03-06	29	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Sunset and Repeal Date Amendments
2214	SB0013	H		1620036	2026-01-30	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Statutorily Required Reports and Presentations Amendments
2214	SB0013	S		1614814	2026-01-20	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Statutorily Required Reports and Presentations Amendments
2214	SB0013	S		1622061	2026-02-03	28	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Statutorily Required Reports and Presentations Amendments
2214	SB0014	S		1614811	2026-01-20	26	0	1	6	none	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Utah Commission on Aging Sunset Amendments
2214	SB0015	H		1624831	2026-02-05	51	20	1	4	signed	dropped:not-recognizable	county government form options	House/ passed 3rd reading	County Forms of Government Amendments
2214	SB0015	S		1614817	2026-01-20	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	County Forms of Government Amendments
2214	SB0016	H		1624668	2026-02-05	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Tax Credit Review Process Amendments
2214	SB0016	S		1614812	2026-01-20	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Tax Credit Review Process Amendments
2214	SB0016	S		1614813	2026-01-20	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Tax Credit Review Process Amendments
2214	SB0017	H		1624841	2026-02-05	28	43	0	6	none	screened	not-enacted-status-6	House/ failed	Credit Card Processing Fees Amendments
2214	SB0017	S		1618450	2026-01-28	29	0	1	6	none	screened	not-divided	Senate/ passed 3rd reading	Credit Card Processing Fees Amendments
2214	SB0018	H		1620041	2026-01-30	72	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Criminal Offense Modifications
2214	SB0018	S		1614543	2026-01-20	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Criminal Offense Modifications
2214	SB0019	H		1638866	2026-02-19	67	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Digital Evidence Amendments
2214	SB0019	S		1623600	2026-02-04	26	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Digital Evidence Amendments
2214	SB0020	H		1623631	2026-02-04	71	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Natural Resources, Agriculture, and Environment Technical Changes
2214	SB0020	S		1614831	2026-01-20	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Natural Resources, Agriculture, and Environment Technical Changes
2214	SB0021	H		1655682	2026-03-05	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Geothermal Amendments
2214	SB0021	S		1641094	2026-02-23	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Geothermal Amendments
2214	SB0021	S		1656076	2026-03-06	24	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Geothermal Amendments
2214	SB0022	H		1623838	2026-02-04	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Minor Driving Hours Amendments
2214	SB0022	S		1614820	2026-01-20	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Minor Driving Hours Amendments
2214	SB0024	S		1614886	2026-01-20	28	0	1	6	none	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Health Care Providers Immunity Amendments
2214	SB0025	H		1622963	2026-02-04	70	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Retirement Modifications
2214	SB0025	S		1614887	2026-01-20	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Retirement Modifications
2214	SB0026	H		1622946	2026-02-04	48	22	1	4	signed	dropped:mixed	ends the pesticide negligence shield but loosens who may apply weed killer; strands conflict	House/ passed 3rd reading	Pest Control Amendments
2214	SB0026	S		1614776	2026-01-20	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Pest Control Amendments
2214	SB0027	H		1624742	2026-02-05	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Assault or Threat of Violence Amendments
2214	SB0027	S		1614868	2026-01-20	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Assault or Threat of Violence Amendments
2214	SB0027	S		1625692	2026-02-06	26	3	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Assault or Threat of Violence Amendments
2214	SB0029	S		1614804	2026-01-20	28	0	1	6	none	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Child Care Advisory Committee Amendments
2214	SB0030	H		1646233	2026-02-26	42	7	1	4	signed	screened	not-divided	House/ passed 3rd reading	Human Trafficking, Exploitation, and Smuggling Amendments
2214	SB0030	S		1615092	2026-01-21	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Human Trafficking, Exploitation, and Smuggling Amendments
2214	SB0030	S		1647713	2026-02-27	22	0	1	4	signed	screened	not-divided	Senate/ concurs with House amendment	Human Trafficking, Exploitation, and Smuggling Amendments
